book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	525	15	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	16	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	17	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	18	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	19	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	20	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	21	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	22	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	23	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	24	HUNTER MARKETING AND DEVELOPMENTCORPORATION	GLYPHOSATE IPA	HMDC GLYPHOSATE 480 SL	480 g/L	SL	HERBICIDE	4	712-151-5692	05/03/2024	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	525	25	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Glyphosate tolerantcorn	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	525	26	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Mango	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	525	27	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Banana	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	525	28	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Coffee	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	526	1	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Cacao	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	2	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Rubber	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	3	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Oil palm	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	4	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Citrus	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	5	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Coconut	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	6	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Sugarcane	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	7	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	GLYPHOSATE IPA	HITWEED 480 SL	480 g/L	SL	HERBICIDE	4	667-151-5120	25/06/2023		Vegetables	"Annual & Perennial grasses, sedges and & Broadleaf weeds"
500-599	526	8	PRIMESTOCKS CHEMICAL CORPORATION	GLUFOSINATE AMMONIUM	HITMAN 150 SL	150 g/L	SL	HERBICIDE	4	623-182-4599	04/01/2022	NON-SELECTIVE(POST-EMERGENT)	Cavendish Banana	"Annual and perennial grasses, sedges and broadleaf weeds"
500-599	526	9	PRIMESTOCKS CHEMICAL CORPORATION	GLUFOSINATE AMMONIUM	HITMAN 150 SL	150 g/L	SL	HERBICIDE	4	623-182-4599	04/01/2022	NON-SELECTIVE(POST-EMERGENT)	Rubber	"Annual and perennial grasses, sedges and broadleaf weeds"
500-599	526	10	PRIMESTOCKS CHEMICAL CORPORATION	GLUFOSINATE AMMONIUM	HITMAN 150 SL	150 g/L	SL	HERBICIDE	4	623-182-4599	04/01/2022	NON-SELECTIVE(POST-EMERGENT)	Oil palm	"Annual and perennial grasses, sedges and broadleaf weeds"
500-599	526	11	PRIMESTOCKS CHEMICAL CORPORATION	GLUFOSINATE AMMONIUM	HITMAN 150 SL	150 g/L	SL	HERBICIDE	4	623-182-4599	04/01/2022	NON-SELECTIVE(POST-EMERGENT)	Non-crop areas	"Annual and perennial grasses, sedges and broadleaf weeds"
500-599	526	12	CROPKING CHEMICALS INC.	METALDEHYDE	HIT METALDEHYDE 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	065-075-1293	10/04/2024	CONTACT	Rice (Transplanted)	Golden apple snail
500-599	526	13	CROPKING CHEMICALS INC.	METALDEHYDE	HIT METALDEHYDE 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	065-075-1293	10/04/2024	CONTACT	Rice (Direct-Seeded)	Golden apple snail
500-599	526	14	CROPKING CHEMICALS INC.	METALDEHYDE	HIT METALDEHYDE 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	065-075-1293	10/04/2024	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
500-599	526	15	CROPKING CHEMICALS INC.	METALDEHYDE	HIT METALDEHYDE 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	065-075-1293	10/04/2024	CONTACT	Chinese Cabbage	"Slug, snails"
500-599	526	16	CROPKING CHEMICALS INC.	METALDEHYDE	HIT METALDEHYDE 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	065-075-1293	10/04/2024	CONTACT	Strawberry	"Slug, snails"
500-599	526	17	CROPKING CHEMICALS INC.	NICLOSAMIDE ETHANOLAMINE SALT	HIT 700 WP	700 g/Kg	WP	MOLLUSCICIDE	4	065-229-1085	13/03/2024	CONTACT	Rice	Golden Apple Snail (Kuhol)
500-599	526	18	CROPKING CHEMICALS INC.	NICLOSAMIDE	HIT 250 EC	250 g/L	EC	MOLLUSCICIDE	4	065-229-0866	13/03/2024		Rice	Golden apple snail
500-599	526	19	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Rice	"Whorl maggots, stemborer, green leafhopper, brown planthopper"
500-599	526	20	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Wongbok	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
500-599	526	21	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Cabbage	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
500-599	526	22	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Cucurbits	"Thrips, leafworm, squash beetle, aphids, flea beetle"
500-599	526	23	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Garlic	"Thrips, cutworm"
500-599	526	24	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Onion	"Thrips, cutworm"
500-599	526	25	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Potato	"Thrips, cutworm, leafhopper, tuber moth, aphids and leafminer"
500-599	526	26	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Mango	leafhoppers
500-599	526	27	"GREEN THUMB EXFERT VENTURES, INC."	CARTAP HYDROCHLORIDE	HINDER 50 SP	500 g/Kg	SP	INSECTICIDE	3	596-106-4114	12/09/2023	SYSTEMIC	Pechay	"looper, cutworm, aphids"
500-599	526	28	"JYNNSONS PHILIPPINES, INC."	CYHALOFOP-BUTYL	HIGH POINT 10 EC	100 g/L	EC	HERBICIDE	4	551-257-4661	12/04/2022	-	Rice (Direct-Seeded)	Grasses
500-599	527	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	527	1	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Rice	"Green leafhopper, armyworm, rice bug, leaffolder, black bug"
500-599	527	2	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Mango	Hoppers
500-599	527	3	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Tomato	"Fruitworm, cutworm, aphids"
500-599	527	4	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Onion	"Thrips, cutworm"
500-599	527	5	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Mungbeans	"Beanfly, flea bettle, leafhopper, aphids, mites, podborer"
500-599	527	6	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Corn	"Cornborer, aphids, seedling maggots"
500-599	527	7	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Tobacco	"Budworm, Cutworm, aphids, katydids"
500-599	527	8	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Cotton	Bollworm
500-599	527	9	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Cocoa	Podborer
500-599	527	10	"CFS AGRI-VENTURES, INC."	LAMBDA-CYHALOTHRIN	HIGANTE 2.5 EC	25g/L	EC	INSECTICIDE	2	631-204-4651	16/05/2024	SYSTEMIC	Watermelon	"Squash beetle, melon worm"
500-599	527	11	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Banana	"Sigatoka,finger rot,corn rot"
500-599	527	12	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Beans	"Rust,bacterial blight"
500-599	527	13	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Cabbage	"Black rot, black leaf spot"
500-599	527	14	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Cacao	Black pod
500-599	527	15	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Carrot	"Carrot blight,alternaria"
500-599	527	16	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Celery	Early and late blight
500-599	527	17	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Citrus	"Melanose,scab, canker, fruit rot, brown and black spot"
500-599	527	18	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Coffee	"Leaf rust, coffee berry disease"
500-599	527	19	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Cucumber	"Anthracnose, septoria, cercospora, fruit rot, downy mildew"
500-599	527	20	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Grapes	"Black rot,downy and powdery mildew"
500-599	527	21	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Mango	Anthracnose
500-599	527	22	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Onion	"Purple blotch, downy mildew"
500-599	527	23	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Garlic	"Purple blotch, downy mildew"
500-599	527	24	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Pepper	Bacterial spot
500-599	527	25	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Potato	Early and  late blight
500-599	527	26	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Rice	"Bacterial blight,rice blast,sheath blight,bacterial leaf streak"
500-599	527	27	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Tomato	"Early blight, fruit rot septoria, downy mildew"
500-599	527	28	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Watermelon	"Anthracnose, fruit rot"
500-599	528	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	528	1	ZAGRO CORPORATION	COPPER HYDROXIDE	HIDROCOB 77 WP	770 g/kg	WP	FUNGICIDE	3	043-006-0602	31/12/2021		Papaya	Baterial crown rot
500-599	528	2	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Banana	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	3	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cacao	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	4	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Citrus	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	5	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cotton	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	6	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Coffee	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	7	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Oil palm	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	8	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Ramie	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	9	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Rubber	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	10	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Onion	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	11	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Pineapple	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	12	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Soybeans	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	13	SANKHEM CORPORATION	FLUAZIFOP-P-BUTYL	HI-CIDE 15 EC	150 g/L	EC	HERBICIDE	4	515-212-3794	23/08/2022	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Tomato	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
500-599	528	14	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Fruit trees	"Aphids, mealy bug scale insect"
500-599	528	15	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Rice	"Armyworm, caseworm, leafhopper, bugs"
500-599	528	16	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Corn	"Earworm, silkworm, aphids, grasshopper"
500-599	528	17	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Cabbage	"Cabbage worm, loopers, diamond-back moth"
500-599	528	18	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Legumes	"Aphids, beanfly, cutworm, flea beetles, leafminer, maggots,mealybug, podborer, thrips"
500-599	528	19	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Grapes	"Beetles, cutworm, leafhopper, mealybug, scale, insect, spider mites"
500-599	528	20	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Pineapple	Mealy bug
500-599	528	21	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Pepper	"Aphid, cutworm, fruitworm"
500-599	528	22	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Garlic	Cutworm
500-599	528	23	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Onion	Cutworm
500-599	528	24	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Tobacco	"Aphids, katyidid"
500-599	528	25	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Ornamentals	"Aphids, cutworm, mealybug, scale insect, spider mites"
500-599	528	26	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Tomato	Lady beetle
500-599	528	27	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Eggplant	"Aphids, fruitworm"
500-599	528	28	HEXTAR VENTURE PHILIPPINES INC.	MALATHION	HEXTAR MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	477-038-2617	05/08/2022	NON-SYSTEMIC	Sorghum	Web worm
500-599	529	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	529	1	SABERO ORGANICS PHILIPPINES ASIA INC.	FIPRONIL	HEXANIL 50 SC	50g/L	SC	INSECTICIDE	3	466-244-4137	06/10/2023	CONTACT	Rice	"Stenborer,BPH,Leaffolder, Rice bug"
500-599	529	2	SABERO ORGANICS PHILIPPINES ASIA INC.	FIPRONIL	HEXANIL 50 SC	50g/L	SC	INSECTICIDE	3	466-244-4137	06/10/2023	CONTACT	Cabbage	Diamond-back moth
500-599	529	3	SABERO ORGANICS PHILIPPINES ASIA INC.	FIPRONIL	HEXANIL 50 SC	50g/L	SC	INSECTICIDE	3	466-244-4137	06/10/2023	CONTACT	Watermelon	"Thrips,Leaf beetles"
500-599	529	4	SABERO ORGANICS PHILIPPINES ASIA INC.	FIPRONIL	HEXANIL 50 SC	50g/L	SC	INSECTICIDE	3	466-244-4137	06/10/2023	CONTACT	Onion	Cutworm
500-599	529	5	SABERO ORGANICS PHILIPPINES ASIA INC.	FIPRONIL	HEXANIL 50 SC	50g/L	SC	INSECTICIDE	3	466-244-4137	06/10/2023	CONTACT	Eggplant	Shoot borer
500-599	529	6	ZAGRO CORPORATION	HEXACONAZOLE	HEXACON 5 SC	50 g/L	SC	FUNGICIDE	4	043-243-1903	25/05/2024	-	Rice	Sheath blight
